,METER_DATE,YEAR,MONTH,DAY,code_day_of_the_week,day_of_the_week,HOUR,MINUTE
1715,2022-12-01 07:20:00,2022,12,1,3,Thursday,7,20
1716,2022-12-01 08:20:00,2022,12,1,3,Thursday,8,20
1717,2022-12-01 09:20:00,2022,12,1,3,Thursday,9,20
1718,2022-12-01 10:20:00,2022,12,1,3,Thursday,10,20
1719,2022-12-01 11:20:00,2022,12,1,3,Thursday,11,20
1720,2022-12-01 12:20:00,2022,12,1,3,Thursday,12,20
1721,2022-12-01 13:20:00,2022,12,1,3,Thursday,13,20
1722,2022-12-01 14:20:00,2022,12,1,3,Thursday,14,20
1723,2022-12-01 15:20:00,2022,12,1,3,Thursday,15,20
1724,2022-12-01 16:20:00,2022,12,1,3,Thursday,16,20
1725,2022-12-01 17:20:00,2022,12,1,3,Thursday,17,20
1726,2022-12-01 18:20:00,2022,12,1,3,Thursday,18,20
1727,2022-12-01 19:20:00,2022,12,1,3,Thursday,19,20
1728,2022-12-01 20:20:00,2022,12,1,3,Thursday,20,20
1729,2022-12-01 21:20:00,2022,12,1,3,Thursday,21,20
1730,2022-12-01 22:20:00,2022,12,1,3,Thursday,22,20
1731,2022-12-01 23:20:00,2022,12,1,3,Thursday,23,20
1732,2022-12-02 00:20:00,2022,12,2,4,Friday,0,20
1733,2022-12-02 01:20:00,2022,12,2,4,Friday,1,20
1734,2022-12-02 02:20:00,2022,12,2,4,Friday,2,20
1735,2022-12-02 03:20:00,2022,12,2,4,Friday,3,20
1736,2022-12-02 04:20:00,2022,12,2,4,Friday,4,20
1737,2022-12-02 05:20:00,2022,12,2,4,Friday,5,20
1738,2022-12-02 06:20:00,2022,12,2,4,Friday,6,20
1739,2022-12-02 07:20:00,2022,12,2,4,Friday,7,20
1740,2022-12-02 08:20:00,2022,12,2,4,Friday,8,20
1741,2022-12-02 09:20:00,2022,12,2,4,Friday,9,20
1742,2022-12-02 10:20:00,2022,12,2,4,Friday,10,20
1743,2022-12-02 11:20:00,2022,12,2,4,Friday,11,20
1744,2022-12-02 12:20:00,2022,12,2,4,Friday,12,20
1745,2022-12-02 13:20:00,2022,12,2,4,Friday,13,20
1746,2022-12-02 14:20:00,2022,12,2,4,Friday,14,20
1747,2022-12-02 15:20:00,2022,12,2,4,Friday,15,20
1748,2022-12-02 16:20:00,2022,12,2,4,Friday,16,20
1749,2022-12-02 17:20:00,2022,12,2,4,Friday,17,20
1750,2022-12-02 18:20:00,2022,12,2,4,Friday,18,20
1751,2022-12-02 19:20:00,2022,12,2,4,Friday,19,20
1752,2022-12-02 20:20:00,2022,12,2,4,Friday,20,20
1753,2022-12-02 21:20:00,2022,12,2,4,Friday,21,20
1754,2022-12-02 22:20:00,2022,12,2,4,Friday,22,20
1755,2022-12-02 23:20:00,2022,12,2,4,Friday,23,20
1756,2022-12-03 00:20:00,2022,12,3,5,Saturday,0,20
1757,2022-12-03 01:20:00,2022,12,3,5,Saturday,1,20
1758,2022-12-03 02:20:00,2022,12,3,5,Saturday,2,20
1759,2022-12-03 03:20:00,2022,12,3,5,Saturday,3,20
1760,2022-12-03 04:20:00,2022,12,3,5,Saturday,4,20
1761,2022-12-03 05:20:00,2022,12,3,5,Saturday,5,20
1762,2022-12-03 06:20:00,2022,12,3,5,Saturday,6,20
1763,2022-12-03 07:20:00,2022,12,3,5,Saturday,7,20
1764,2022-12-03 08:20:00,2022,12,3,5,Saturday,8,20
1765,2022-12-03 09:20:00,2022,12,3,5,Saturday,9,20
1766,2022-12-03 10:20:00,2022,12,3,5,Saturday,10,20
1767,2022-12-03 11:20:00,2022,12,3,5,Saturday,11,20
1768,2022-12-03 12:20:00,2022,12,3,5,Saturday,12,20
1769,2022-12-03 13:20:00,2022,12,3,5,Saturday,13,20
1770,2022-12-03 14:20:00,2022,12,3,5,Saturday,14,20
1771,2022-12-03 15:20:00,2022,12,3,5,Saturday,15,20
1772,2022-12-03 16:20:00,2022,12,3,5,Saturday,16,20
1773,2022-12-03 17:20:00,2022,12,3,5,Saturday,17,20
1774,2022-12-03 18:20:00,2022,12,3,5,Saturday,18,20
1775,2022-12-03 19:20:00,2022,12,3,5,Saturday,19,20
1776,2022-12-03 20:20:00,2022,12,3,5,Saturday,20,20
1777,2022-12-03 21:20:00,2022,12,3,5,Saturday,21,20
1778,2022-12-03 22:20:00,2022,12,3,5,Saturday,22,20
1779,2022-12-03 23:20:00,2022,12,3,5,Saturday,23,20
1780,2022-12-04 00:20:00,2022,12,4,6,Sunday,0,20
1781,2022-12-04 01:20:00,2022,12,4,6,Sunday,1,20
1782,2022-12-04 02:20:00,2022,12,4,6,Sunday,2,20
1783,2022-12-04 03:20:00,2022,12,4,6,Sunday,3,20
1784,2022-12-04 04:20:00,2022,12,4,6,Sunday,4,20
1785,2022-12-04 05:20:00,2022,12,4,6,Sunday,5,20
1786,2022-12-04 06:20:00,2022,12,4,6,Sunday,6,20
1787,2022-12-04 07:20:00,2022,12,4,6,Sunday,7,20
1788,2022-12-04 08:20:00,2022,12,4,6,Sunday,8,20
1789,2022-12-04 09:20:00,2022,12,4,6,Sunday,9,20
1790,2022-12-04 10:20:00,2022,12,4,6,Sunday,10,20
1791,2022-12-04 11:20:00,2022,12,4,6,Sunday,11,20
1792,2022-12-04 12:20:00,2022,12,4,6,Sunday,12,20
1793,2022-12-04 13:20:00,2022,12,4,6,Sunday,13,20
1794,2022-12-04 14:20:00,2022,12,4,6,Sunday,14,20
1795,2022-12-04 15:20:00,2022,12,4,6,Sunday,15,20
1796,2022-12-04 16:20:00,2022,12,4,6,Sunday,16,20
1797,2022-12-04 17:20:00,2022,12,4,6,Sunday,17,20
1798,2022-12-04 18:20:00,2022,12,4,6,Sunday,18,20
1799,2022-12-04 19:20:00,2022,12,4,6,Sunday,19,20
1800,2022-12-04 20:20:00,2022,12,4,6,Sunday,20,20
1801,2022-12-04 21:20:00,2022,12,4,6,Sunday,21,20
1802,2022-12-04 22:20:00,2022,12,4,6,Sunday,22,20
1803,2022-12-04 23:20:00,2022,12,4,6,Sunday,23,20
1804,2022-12-05 00:20:00,2022,12,5,0,Monday,0,20
1805,2022-12-05 01:20:00,2022,12,5,0,Monday,1,20
1806,2022-12-05 02:20:00,2022,12,5,0,Monday,2,20
1807,2022-12-05 03:20:00,2022,12,5,0,Monday,3,20
1808,2022-12-05 04:20:00,2022,12,5,0,Monday,4,20
1809,2022-12-05 05:20:00,2022,12,5,0,Monday,5,20
1810,2022-12-05 06:20:00,2022,12,5,0,Monday,6,20
1811,2022-12-05 07:20:00,2022,12,5,0,Monday,7,20
1812,2022-12-05 08:20:00,2022,12,5,0,Monday,8,20
1813,2022-12-05 09:20:00,2022,12,5,0,Monday,9,20
1814,2022-12-05 10:20:00,2022,12,5,0,Monday,10,20
1815,2022-12-05 11:20:00,2022,12,5,0,Monday,11,20
1816,2022-12-05 12:20:00,2022,12,5,0,Monday,12,20
1817,2022-12-05 13:20:00,2022,12,5,0,Monday,13,20
1818,2022-12-05 14:20:00,2022,12,5,0,Monday,14,20
1819,2022-12-05 15:20:00,2022,12,5,0,Monday,15,20
1820,2022-12-05 16:20:00,2022,12,5,0,Monday,16,20
1821,2022-12-05 17:20:00,2022,12,5,0,Monday,17,20
1822,2022-12-05 18:20:00,2022,12,5,0,Monday,18,20
1823,2022-12-05 19:20:00,2022,12,5,0,Monday,19,20
1824,2022-12-05 20:20:00,2022,12,5,0,Monday,20,20
1825,2022-12-05 21:20:00,2022,12,5,0,Monday,21,20
1826,2022-12-05 22:20:00,2022,12,5,0,Monday,22,20
1827,2022-12-05 23:20:00,2022,12,5,0,Monday,23,20
1828,2022-12-06 00:20:00,2022,12,6,1,Tuesday,0,20
1829,2022-12-06 01:20:00,2022,12,6,1,Tuesday,1,20
1830,2022-12-06 02:20:00,2022,12,6,1,Tuesday,2,20
1831,2022-12-06 03:20:00,2022,12,6,1,Tuesday,3,20
1832,2022-12-06 04:20:00,2022,12,6,1,Tuesday,4,20
1833,2022-12-06 05:20:00,2022,12,6,1,Tuesday,5,20
1834,2022-12-06 06:20:00,2022,12,6,1,Tuesday,6,20
1835,2022-12-06 07:20:00,2022,12,6,1,Tuesday,7,20
1836,2022-12-06 08:20:00,2022,12,6,1,Tuesday,8,20
1837,2022-12-06 09:20:00,2022,12,6,1,Tuesday,9,20
1838,2022-12-06 10:20:00,2022,12,6,1,Tuesday,10,20
1839,2022-12-06 11:20:00,2022,12,6,1,Tuesday,11,20
1840,2022-12-06 12:20:00,2022,12,6,1,Tuesday,12,20
1841,2022-12-06 13:20:00,2022,12,6,1,Tuesday,13,20
1842,2022-12-06 14:20:00,2022,12,6,1,Tuesday,14,20
1843,2022-12-06 15:20:00,2022,12,6,1,Tuesday,15,20
1844,2022-12-06 16:20:00,2022,12,6,1,Tuesday,16,20
1845,2022-12-06 17:20:00,2022,12,6,1,Tuesday,17,20
1846,2022-12-06 18:20:00,2022,12,6,1,Tuesday,18,20
1847,2022-12-06 19:20:00,2022,12,6,1,Tuesday,19,20
1848,2022-12-06 20:20:00,2022,12,6,1,Tuesday,20,20
1849,2022-12-06 21:20:00,2022,12,6,1,Tuesday,21,20
1850,2022-12-06 22:20:00,2022,12,6,1,Tuesday,22,20
1851,2022-12-06 23:20:00,2022,12,6,1,Tuesday,23,20
1852,2022-12-07 00:20:00,2022,12,7,2,Wednesday,0,20
1853,2022-12-07 01:20:00,2022,12,7,2,Wednesday,1,20
1854,2022-12-07 02:20:00,2022,12,7,2,Wednesday,2,20
1855,2022-12-07 03:20:00,2022,12,7,2,Wednesday,3,20
1856,2022-12-07 04:20:00,2022,12,7,2,Wednesday,4,20
1857,2022-12-07 05:20:00,2022,12,7,2,Wednesday,5,20
1858,2022-12-07 06:20:00,2022,12,7,2,Wednesday,6,20
1859,2022-12-07 07:20:00,2022,12,7,2,Wednesday,7,20
1860,2022-12-07 08:20:00,2022,12,7,2,Wednesday,8,20
1861,2022-12-07 09:20:00,2022,12,7,2,Wednesday,9,20
1862,2022-12-07 10:20:00,2022,12,7,2,Wednesday,10,20
1863,2022-12-07 11:20:00,2022,12,7,2,Wednesday,11,20
1864,2022-12-07 12:20:00,2022,12,7,2,Wednesday,12,20
1865,2022-12-07 13:20:00,2022,12,7,2,Wednesday,13,20
1866,2022-12-07 14:20:00,2022,12,7,2,Wednesday,14,20
1867,2022-12-07 15:20:00,2022,12,7,2,Wednesday,15,20
1868,2022-12-07 16:20:00,2022,12,7,2,Wednesday,16,20
1869,2022-12-07 17:20:00,2022,12,7,2,Wednesday,17,20
1870,2022-12-07 18:20:00,2022,12,7,2,Wednesday,18,20
1871,2022-12-07 19:20:00,2022,12,7,2,Wednesday,19,20
1872,2022-12-07 20:20:00,2022,12,7,2,Wednesday,20,20
1873,2022-12-07 21:20:00,2022,12,7,2,Wednesday,21,20
1874,2022-12-07 22:20:00,2022,12,7,2,Wednesday,22,20
1875,2022-12-07 23:20:00,2022,12,7,2,Wednesday,23,20
1876,2022-12-08 00:20:00,2022,12,8,3,Thursday,0,20
1877,2022-12-08 01:20:00,2022,12,8,3,Thursday,1,20
1878,2022-12-08 02:20:00,2022,12,8,3,Thursday,2,20
1879,2022-12-08 03:20:00,2022,12,8,3,Thursday,3,20
1880,2022-12-08 04:20:00,2022,12,8,3,Thursday,4,20
1881,2022-12-08 05:20:00,2022,12,8,3,Thursday,5,20
1882,2022-12-08 06:20:00,2022,12,8,3,Thursday,6,20
1883,2022-12-08 07:20:00,2022,12,8,3,Thursday,7,20
1884,2022-12-08 08:20:00,2022,12,8,3,Thursday,8,20
1885,2022-12-08 09:20:00,2022,12,8,3,Thursday,9,20
1886,2022-12-08 10:20:00,2022,12,8,3,Thursday,10,20
1887,2022-12-08 11:20:00,2022,12,8,3,Thursday,11,20
1888,2022-12-08 12:20:00,2022,12,8,3,Thursday,12,20
1889,2022-12-08 13:20:00,2022,12,8,3,Thursday,13,20
1890,2022-12-08 14:20:00,2022,12,8,3,Thursday,14,20
1891,2022-12-08 15:20:00,2022,12,8,3,Thursday,15,20
1892,2022-12-08 16:20:00,2022,12,8,3,Thursday,16,20
1893,2022-12-08 17:20:00,2022,12,8,3,Thursday,17,20
1894,2022-12-08 18:20:00,2022,12,8,3,Thursday,18,20
1895,2022-12-08 19:20:00,2022,12,8,3,Thursday,19,20
1896,2022-12-08 20:20:00,2022,12,8,3,Thursday,20,20
1897,2022-12-08 21:20:00,2022,12,8,3,Thursday,21,20
1898,2022-12-08 22:20:00,2022,12,8,3,Thursday,22,20
1899,2022-12-08 23:20:00,2022,12,8,3,Thursday,23,20
1900,2022-12-09 00:20:00,2022,12,9,4,Friday,0,20
1901,2022-12-09 01:20:00,2022,12,9,4,Friday,1,20
1902,2022-12-09 02:20:00,2022,12,9,4,Friday,2,20
1903,2022-12-09 03:20:00,2022,12,9,4,Friday,3,20
1904,2022-12-09 04:20:00,2022,12,9,4,Friday,4,20
1905,2022-12-09 05:20:00,2022,12,9,4,Friday,5,20
1906,2022-12-09 06:20:00,2022,12,9,4,Friday,6,20
1907,2022-12-09 07:20:00,2022,12,9,4,Friday,7,20
1908,2022-12-09 08:20:00,2022,12,9,4,Friday,8,20
1909,2022-12-09 09:20:00,2022,12,9,4,Friday,9,20
1910,2022-12-09 10:20:00,2022,12,9,4,Friday,10,20
1911,2022-12-09 11:20:00,2022,12,9,4,Friday,11,20
1912,2022-12-09 12:20:00,2022,12,9,4,Friday,12,20
1913,2022-12-09 13:20:00,2022,12,9,4,Friday,13,20
1914,2022-12-09 14:20:00,2022,12,9,4,Friday,14,20
1915,2022-12-09 15:20:00,2022,12,9,4,Friday,15,20
1916,2022-12-09 16:20:00,2022,12,9,4,Friday,16,20
1917,2022-12-09 17:20:00,2022,12,9,4,Friday,17,20
1918,2022-12-09 18:20:00,2022,12,9,4,Friday,18,20
1919,2022-12-09 19:20:00,2022,12,9,4,Friday,19,20
1920,2022-12-09 20:20:00,2022,12,9,4,Friday,20,20
1921,2022-12-09 21:20:00,2022,12,9,4,Friday,21,20
1922,2022-12-09 22:20:00,2022,12,9,4,Friday,22,20
1923,2022-12-09 23:20:00,2022,12,9,4,Friday,23,20
1924,2022-12-10 00:20:00,2022,12,10,5,Saturday,0,20
1925,2022-12-10 01:20:00,2022,12,10,5,Saturday,1,20
1926,2022-12-10 02:20:00,2022,12,10,5,Saturday,2,20
1927,2022-12-10 03:20:00,2022,12,10,5,Saturday,3,20
1928,2022-12-10 04:20:00,2022,12,10,5,Saturday,4,20
1929,2022-12-10 05:20:00,2022,12,10,5,Saturday,5,20
1930,2022-12-10 06:20:00,2022,12,10,5,Saturday,6,20
1931,2022-12-10 07:20:00,2022,12,10,5,Saturday,7,20
1932,2022-12-10 08:20:00,2022,12,10,5,Saturday,8,20
1933,2022-12-10 09:20:00,2022,12,10,5,Saturday,9,20
1934,2022-12-10 10:20:00,2022,12,10,5,Saturday,10,20
1935,2022-12-10 11:20:00,2022,12,10,5,Saturday,11,20
1936,2022-12-10 12:20:00,2022,12,10,5,Saturday,12,20
1937,2022-12-10 13:20:00,2022,12,10,5,Saturday,13,20
1938,2022-12-10 14:20:00,2022,12,10,5,Saturday,14,20
1939,2022-12-10 15:20:00,2022,12,10,5,Saturday,15,20
1940,2022-12-10 16:20:00,2022,12,10,5,Saturday,16,20
1941,2022-12-10 17:20:00,2022,12,10,5,Saturday,17,20
1942,2022-12-10 18:20:00,2022,12,10,5,Saturday,18,20
1943,2022-12-10 19:20:00,2022,12,10,5,Saturday,19,20
1944,2022-12-10 20:20:00,2022,12,10,5,Saturday,20,20
1945,2022-12-10 21:20:00,2022,12,10,5,Saturday,21,20
1946,2022-12-10 22:20:00,2022,12,10,5,Saturday,22,20
1947,2022-12-10 23:20:00,2022,12,10,5,Saturday,23,20
1948,2022-12-11 00:20:00,2022,12,11,6,Sunday,0,20
1949,2022-12-11 01:20:00,2022,12,11,6,Sunday,1,20
1950,2022-12-11 02:20:00,2022,12,11,6,Sunday,2,20
1951,2022-12-11 03:20:00,2022,12,11,6,Sunday,3,20
1952,2022-12-11 04:20:00,2022,12,11,6,Sunday,4,20
1953,2022-12-11 05:20:00,2022,12,11,6,Sunday,5,20
1954,2022-12-11 06:20:00,2022,12,11,6,Sunday,6,20
1955,2022-12-11 07:20:00,2022,12,11,6,Sunday,7,20
1956,2022-12-11 08:20:00,2022,12,11,6,Sunday,8,20
1957,2022-12-11 09:20:00,2022,12,11,6,Sunday,9,20
1958,2022-12-11 10:20:00,2022,12,11,6,Sunday,10,20
1959,2022-12-11 11:20:00,2022,12,11,6,Sunday,11,20
1960,2022-12-11 12:20:00,2022,12,11,6,Sunday,12,20
1961,2022-12-11 13:20:00,2022,12,11,6,Sunday,13,20
1962,2022-12-11 14:20:00,2022,12,11,6,Sunday,14,20
1963,2022-12-11 15:20:00,2022,12,11,6,Sunday,15,20
1964,2022-12-11 16:20:00,2022,12,11,6,Sunday,16,20
1965,2022-12-11 17:20:00,2022,12,11,6,Sunday,17,20
1966,2022-12-11 18:20:00,2022,12,11,6,Sunday,18,20
1967,2022-12-11 19:20:00,2022,12,11,6,Sunday,19,20
1968,2022-12-11 20:20:00,2022,12,11,6,Sunday,20,20
1969,2022-12-11 21:20:00,2022,12,11,6,Sunday,21,20
1970,2022-12-11 22:20:00,2022,12,11,6,Sunday,22,20
1971,2022-12-11 23:20:00,2022,12,11,6,Sunday,23,20
1972,2022-12-12 00:20:00,2022,12,12,0,Monday,0,20
1973,2022-12-12 01:20:00,2022,12,12,0,Monday,1,20
1974,2022-12-12 02:20:00,2022,12,12,0,Monday,2,20
1975,2022-12-12 03:20:00,2022,12,12,0,Monday,3,20
1976,2022-12-12 04:20:00,2022,12,12,0,Monday,4,20
1977,2022-12-12 05:20:00,2022,12,12,0,Monday,5,20
1978,2022-12-12 06:20:00,2022,12,12,0,Monday,6,20
1979,2022-12-12 07:20:00,2022,12,12,0,Monday,7,20
1980,2022-12-12 08:20:00,2022,12,12,0,Monday,8,20
1981,2022-12-12 09:20:00,2022,12,12,0,Monday,9,20
1982,2022-12-12 10:20:00,2022,12,12,0,Monday,10,20
1983,2022-12-12 11:20:00,2022,12,12,0,Monday,11,20
1984,2022-12-12 12:20:00,2022,12,12,0,Monday,12,20
1985,2022-12-12 13:20:00,2022,12,12,0,Monday,13,20
1986,2022-12-12 14:20:00,2022,12,12,0,Monday,14,20
1987,2022-12-12 15:20:00,2022,12,12,0,Monday,15,20
1988,2022-12-12 16:20:00,2022,12,12,0,Monday,16,20
1989,2022-12-12 17:20:00,2022,12,12,0,Monday,17,20
1990,2022-12-12 18:20:00,2022,12,12,0,Monday,18,20
1991,2022-12-12 19:20:00,2022,12,12,0,Monday,19,20
1992,2022-12-12 20:20:00,2022,12,12,0,Monday,20,20
1993,2022-12-12 21:20:00,2022,12,12,0,Monday,21,20
1994,2022-12-12 22:20:00,2022,12,12,0,Monday,22,20
1995,2022-12-12 23:20:00,2022,12,12,0,Monday,23,20
1996,2022-12-13 00:20:00,2022,12,13,1,Tuesday,0,20
1997,2022-12-13 01:20:00,2022,12,13,1,Tuesday,1,20
1998,2022-12-13 02:20:00,2022,12,13,1,Tuesday,2,20
1999,2022-12-13 03:20:00,2022,12,13,1,Tuesday,3,20
2000,2022-12-13 04:20:00,2022,12,13,1,Tuesday,4,20
2001,2022-12-13 05:20:00,2022,12,13,1,Tuesday,5,20
2002,2022-12-13 06:20:00,2022,12,13,1,Tuesday,6,20
2003,2022-12-13 07:20:00,2022,12,13,1,Tuesday,7,20
2004,2022-12-13 08:20:00,2022,12,13,1,Tuesday,8,20
2005,2022-12-13 09:20:00,2022,12,13,1,Tuesday,9,20
2006,2022-12-13 10:20:00,2022,12,13,1,Tuesday,10,20
2007,2022-12-13 11:20:00,2022,12,13,1,Tuesday,11,20
2008,2022-12-13 12:20:00,2022,12,13,1,Tuesday,12,20
2009,2022-12-13 13:20:00,2022,12,13,1,Tuesday,13,20
2010,2022-12-13 14:20:00,2022,12,13,1,Tuesday,14,20
2011,2022-12-13 15:20:00,2022,12,13,1,Tuesday,15,20
2012,2022-12-13 16:20:00,2022,12,13,1,Tuesday,16,20
2013,2022-12-13 17:20:00,2022,12,13,1,Tuesday,17,20
2014,2022-12-13 18:20:00,2022,12,13,1,Tuesday,18,20
2015,2022-12-13 19:20:00,2022,12,13,1,Tuesday,19,20
2016,2022-12-13 20:20:00,2022,12,13,1,Tuesday,20,20
2017,2022-12-13 21:20:00,2022,12,13,1,Tuesday,21,20
2018,2022-12-13 22:20:00,2022,12,13,1,Tuesday,22,20
2019,2022-12-13 23:20:00,2022,12,13,1,Tuesday,23,20
2020,2022-12-14 00:20:00,2022,12,14,2,Wednesday,0,20
2021,2022-12-14 01:20:00,2022,12,14,2,Wednesday,1,20
2022,2022-12-14 02:20:00,2022,12,14,2,Wednesday,2,20
2023,2022-12-14 03:20:00,2022,12,14,2,Wednesday,3,20
2024,2022-12-14 04:20:00,2022,12,14,2,Wednesday,4,20
2025,2022-12-14 05:20:00,2022,12,14,2,Wednesday,5,20
2026,2022-12-14 06:20:00,2022,12,14,2,Wednesday,6,20
2027,2022-12-14 07:20:00,2022,12,14,2,Wednesday,7,20
2028,2022-12-14 08:20:00,2022,12,14,2,Wednesday,8,20
2029,2022-12-14 09:20:00,2022,12,14,2,Wednesday,9,20
2030,2022-12-14 10:20:00,2022,12,14,2,Wednesday,10,20
2031,2022-12-14 11:20:00,2022,12,14,2,Wednesday,11,20
2032,2022-12-14 12:20:00,2022,12,14,2,Wednesday,12,20
2033,2022-12-14 13:20:00,2022,12,14,2,Wednesday,13,20
2034,2022-12-14 14:20:00,2022,12,14,2,Wednesday,14,20
2035,2022-12-14 15:20:00,2022,12,14,2,Wednesday,15,20
2036,2022-12-14 16:20:00,2022,12,14,2,Wednesday,16,20
2037,2022-12-14 17:20:00,2022,12,14,2,Wednesday,17,20
2038,2022-12-14 18:20:00,2022,12,14,2,Wednesday,18,20
2039,2022-12-14 19:20:00,2022,12,14,2,Wednesday,19,20
2040,2022-12-14 20:20:00,2022,12,14,2,Wednesday,20,20
2041,2022-12-14 21:20:00,2022,12,14,2,Wednesday,21,20
2042,2022-12-14 22:20:00,2022,12,14,2,Wednesday,22,20
2043,2022-12-14 23:20:00,2022,12,14,2,Wednesday,23,20
2044,2022-12-15 00:20:00,2022,12,15,3,Thursday,0,20
2045,2022-12-15 01:20:00,2022,12,15,3,Thursday,1,20
2046,2022-12-15 02:20:00,2022,12,15,3,Thursday,2,20
2047,2022-12-15 03:20:00,2022,12,15,3,Thursday,3,20
2048,2022-12-15 04:20:00,2022,12,15,3,Thursday,4,20
2049,2022-12-15 05:20:00,2022,12,15,3,Thursday,5,20
2050,2022-12-15 06:20:00,2022,12,15,3,Thursday,6,20
2051,2022-12-15 07:20:00,2022,12,15,3,Thursday,7,20
2052,2022-12-15 08:20:00,2022,12,15,3,Thursday,8,20
2053,2022-12-15 09:20:00,2022,12,15,3,Thursday,9,20
2054,2022-12-15 10:20:00,2022,12,15,3,Thursday,10,20
2055,2022-12-15 11:20:00,2022,12,15,3,Thursday,11,20
2056,2022-12-15 12:20:00,2022,12,15,3,Thursday,12,20
2057,2022-12-15 13:20:00,2022,12,15,3,Thursday,13,20
2058,2022-12-15 14:20:00,2022,12,15,3,Thursday,14,20
2059,2022-12-15 15:20:00,2022,12,15,3,Thursday,15,20
2060,2022-12-15 16:20:00,2022,12,15,3,Thursday,16,20
2061,2022-12-15 17:20:00,2022,12,15,3,Thursday,17,20
2062,2022-12-15 18:20:00,2022,12,15,3,Thursday,18,20
2063,2022-12-15 19:20:00,2022,12,15,3,Thursday,19,20
2064,2022-12-15 20:20:00,2022,12,15,3,Thursday,20,20
2065,2022-12-15 21:20:00,2022,12,15,3,Thursday,21,20
2066,2022-12-15 22:20:00,2022,12,15,3,Thursday,22,20
2067,2022-12-15 23:20:00,2022,12,15,3,Thursday,23,20
2068,2022-12-16 00:20:00,2022,12,16,4,Friday,0,20
2069,2022-12-16 01:20:00,2022,12,16,4,Friday,1,20
2070,2022-12-16 02:20:00,2022,12,16,4,Friday,2,20
2071,2022-12-16 03:20:00,2022,12,16,4,Friday,3,20
2072,2022-12-16 04:20:00,2022,12,16,4,Friday,4,20
2073,2022-12-16 05:20:00,2022,12,16,4,Friday,5,20
2074,2022-12-16 06:20:00,2022,12,16,4,Friday,6,20
2075,2022-12-16 07:20:00,2022,12,16,4,Friday,7,20
2076,2022-12-16 08:20:00,2022,12,16,4,Friday,8,20
2077,2022-12-16 09:20:00,2022,12,16,4,Friday,9,20
2078,2022-12-16 10:20:00,2022,12,16,4,Friday,10,20
2079,2022-12-16 11:20:00,2022,12,16,4,Friday,11,20
2080,2022-12-16 12:20:00,2022,12,16,4,Friday,12,20
2081,2022-12-16 13:20:00,2022,12,16,4,Friday,13,20
2082,2022-12-16 14:20:00,2022,12,16,4,Friday,14,20
2083,2022-12-16 15:20:00,2022,12,16,4,Friday,15,20
2084,2022-12-16 16:20:00,2022,12,16,4,Friday,16,20
2085,2022-12-16 17:20:00,2022,12,16,4,Friday,17,20
2086,2022-12-16 18:20:00,2022,12,16,4,Friday,18,20
2087,2022-12-16 19:20:00,2022,12,16,4,Friday,19,20
2088,2022-12-16 20:20:00,2022,12,16,4,Friday,20,20
2089,2022-12-16 21:20:00,2022,12,16,4,Friday,21,20
2090,2022-12-16 22:20:00,2022,12,16,4,Friday,22,20
2091,2022-12-16 23:20:00,2022,12,16,4,Friday,23,20
2092,2022-12-17 00:20:00,2022,12,17,5,Saturday,0,20
2093,2022-12-17 01:20:00,2022,12,17,5,Saturday,1,20
2094,2022-12-17 02:20:00,2022,12,17,5,Saturday,2,20
2095,2022-12-17 03:20:00,2022,12,17,5,Saturday,3,20
2096,2022-12-17 04:20:00,2022,12,17,5,Saturday,4,20
2097,2022-12-17 05:20:00,2022,12,17,5,Saturday,5,20
2098,2022-12-17 06:20:00,2022,12,17,5,Saturday,6,20
2099,2022-12-17 07:20:00,2022,12,17,5,Saturday,7,20
2100,2022-12-17 08:20:00,2022,12,17,5,Saturday,8,20
2101,2022-12-17 09:20:00,2022,12,17,5,Saturday,9,20
2102,2022-12-17 10:20:00,2022,12,17,5,Saturday,10,20
2103,2022-12-17 11:20:00,2022,12,17,5,Saturday,11,20
2104,2022-12-17 12:20:00,2022,12,17,5,Saturday,12,20
2105,2022-12-17 13:20:00,2022,12,17,5,Saturday,13,20
2106,2022-12-17 14:20:00,2022,12,17,5,Saturday,14,20
2107,2022-12-17 15:20:00,2022,12,17,5,Saturday,15,20
2108,2022-12-17 16:20:00,2022,12,17,5,Saturday,16,20
2109,2022-12-17 17:20:00,2022,12,17,5,Saturday,17,20
2110,2022-12-17 18:20:00,2022,12,17,5,Saturday,18,20
2111,2022-12-17 19:20:00,2022,12,17,5,Saturday,19,20
2112,2022-12-17 20:20:00,2022,12,17,5,Saturday,20,20
2113,2022-12-17 21:20:00,2022,12,17,5,Saturday,21,20
2114,2022-12-17 22:20:00,2022,12,17,5,Saturday,22,20
2115,2022-12-17 23:20:00,2022,12,17,5,Saturday,23,20
2116,2022-12-18 00:20:00,2022,12,18,6,Sunday,0,20
2117,2022-12-18 01:20:00,2022,12,18,6,Sunday,1,20
2118,2022-12-18 02:20:00,2022,12,18,6,Sunday,2,20
2119,2022-12-18 03:20:00,2022,12,18,6,Sunday,3,20
2120,2022-12-18 04:20:00,2022,12,18,6,Sunday,4,20
2121,2022-12-18 05:20:00,2022,12,18,6,Sunday,5,20
2122,2022-12-18 06:20:00,2022,12,18,6,Sunday,6,20
2123,2022-12-18 07:20:00,2022,12,18,6,Sunday,7,20
2124,2022-12-18 08:20:00,2022,12,18,6,Sunday,8,20
