,METER_DATE,YEAR,MONTH,DAY,code_day_of_the_week,day_of_the_week,HOUR,MINUTE
2070,2023-01-13 20:30:00,2023,1,13,4,Friday,20,30
2071,2023-01-13 21:30:00,2023,1,13,4,Friday,21,30
2072,2023-01-13 22:30:00,2023,1,13,4,Friday,22,30
2073,2023-01-13 23:30:00,2023,1,13,4,Friday,23,30
2074,2023-01-14 00:30:00,2023,1,14,5,Saturday,0,30
2075,2023-01-14 01:30:00,2023,1,14,5,Saturday,1,30
2076,2023-01-14 02:30:00,2023,1,14,5,Saturday,2,30
2077,2023-01-14 03:30:00,2023,1,14,5,Saturday,3,30
2078,2023-01-14 04:30:00,2023,1,14,5,Saturday,4,30
2079,2023-01-14 05:30:00,2023,1,14,5,Saturday,5,30
2080,2023-01-14 06:30:00,2023,1,14,5,Saturday,6,30
2081,2023-01-14 07:30:00,2023,1,14,5,Saturday,7,30
2082,2023-01-14 08:30:00,2023,1,14,5,Saturday,8,30
2083,2023-01-14 09:30:00,2023,1,14,5,Saturday,9,30
2084,2023-01-14 10:30:00,2023,1,14,5,Saturday,10,30
2085,2023-01-14 11:30:00,2023,1,14,5,Saturday,11,30
2086,2023-01-14 12:30:00,2023,1,14,5,Saturday,12,30
2087,2023-01-14 13:30:00,2023,1,14,5,Saturday,13,30
2088,2023-01-14 14:30:00,2023,1,14,5,Saturday,14,30
2089,2023-01-14 15:30:00,2023,1,14,5,Saturday,15,30
2090,2023-01-14 16:30:00,2023,1,14,5,Saturday,16,30
2091,2023-01-14 17:30:00,2023,1,14,5,Saturday,17,30
2092,2023-01-14 18:30:00,2023,1,14,5,Saturday,18,30
2093,2023-01-14 19:30:00,2023,1,14,5,Saturday,19,30
2094,2023-01-14 20:30:00,2023,1,14,5,Saturday,20,30
2095,2023-01-14 21:30:00,2023,1,14,5,Saturday,21,30
2096,2023-01-14 22:30:00,2023,1,14,5,Saturday,22,30
2097,2023-01-14 23:30:00,2023,1,14,5,Saturday,23,30
2098,2023-01-15 00:30:00,2023,1,15,6,Sunday,0,30
2099,2023-01-15 01:30:00,2023,1,15,6,Sunday,1,30
2100,2023-01-15 02:30:00,2023,1,15,6,Sunday,2,30
2101,2023-01-15 03:30:00,2023,1,15,6,Sunday,3,30
2102,2023-01-15 04:30:00,2023,1,15,6,Sunday,4,30
2103,2023-01-15 05:30:00,2023,1,15,6,Sunday,5,30
2104,2023-01-15 06:30:00,2023,1,15,6,Sunday,6,30
2105,2023-01-15 07:30:00,2023,1,15,6,Sunday,7,30
2106,2023-01-15 08:30:00,2023,1,15,6,Sunday,8,30
2107,2023-01-15 09:30:00,2023,1,15,6,Sunday,9,30
2108,2023-01-15 10:30:00,2023,1,15,6,Sunday,10,30
2109,2023-01-15 11:30:00,2023,1,15,6,Sunday,11,30
2110,2023-01-15 12:30:00,2023,1,15,6,Sunday,12,30
2111,2023-01-15 13:30:00,2023,1,15,6,Sunday,13,30
2112,2023-01-15 14:30:00,2023,1,15,6,Sunday,14,30
2113,2023-01-15 15:30:00,2023,1,15,6,Sunday,15,30
2114,2023-01-15 16:30:00,2023,1,15,6,Sunday,16,30
2115,2023-01-15 17:30:00,2023,1,15,6,Sunday,17,30
2116,2023-01-15 18:30:00,2023,1,15,6,Sunday,18,30
2117,2023-01-15 19:30:00,2023,1,15,6,Sunday,19,30
2118,2023-01-15 20:30:00,2023,1,15,6,Sunday,20,30
2119,2023-01-15 21:30:00,2023,1,15,6,Sunday,21,30
2120,2023-01-15 22:30:00,2023,1,15,6,Sunday,22,30
2121,2023-01-15 23:30:00,2023,1,15,6,Sunday,23,30
2122,2023-01-16 00:30:00,2023,1,16,0,Monday,0,30
2123,2023-01-16 01:30:00,2023,1,16,0,Monday,1,30
2124,2023-01-16 02:30:00,2023,1,16,0,Monday,2,30
2125,2023-01-16 03:30:00,2023,1,16,0,Monday,3,30
2126,2023-01-16 04:30:00,2023,1,16,0,Monday,4,30
2127,2023-01-16 05:30:00,2023,1,16,0,Monday,5,30
2128,2023-01-16 06:30:00,2023,1,16,0,Monday,6,30
2129,2023-01-16 07:30:00,2023,1,16,0,Monday,7,30
2130,2023-01-16 08:30:00,2023,1,16,0,Monday,8,30
2131,2023-01-16 09:30:00,2023,1,16,0,Monday,9,30
2132,2023-01-16 10:30:00,2023,1,16,0,Monday,10,30
2133,2023-01-16 11:30:00,2023,1,16,0,Monday,11,30
2134,2023-01-16 12:30:00,2023,1,16,0,Monday,12,30
2135,2023-01-16 13:30:00,2023,1,16,0,Monday,13,30
2136,2023-01-16 14:30:00,2023,1,16,0,Monday,14,30
2137,2023-01-16 15:30:00,2023,1,16,0,Monday,15,30
2138,2023-01-16 16:30:00,2023,1,16,0,Monday,16,30
2139,2023-01-16 17:30:00,2023,1,16,0,Monday,17,30
2140,2023-01-16 18:30:00,2023,1,16,0,Monday,18,30
2141,2023-01-16 19:30:00,2023,1,16,0,Monday,19,30
2142,2023-01-16 20:30:00,2023,1,16,0,Monday,20,30
2143,2023-01-16 21:30:00,2023,1,16,0,Monday,21,30
2144,2023-01-16 22:30:00,2023,1,16,0,Monday,22,30
2145,2023-01-16 23:30:00,2023,1,16,0,Monday,23,30
2146,2023-01-17 00:30:00,2023,1,17,1,Tuesday,0,30
2147,2023-01-17 01:30:00,2023,1,17,1,Tuesday,1,30
2148,2023-01-17 02:30:00,2023,1,17,1,Tuesday,2,30
2149,2023-01-17 03:30:00,2023,1,17,1,Tuesday,3,30
2150,2023-01-17 04:30:00,2023,1,17,1,Tuesday,4,30
2151,2023-01-17 05:30:00,2023,1,17,1,Tuesday,5,30
2152,2023-01-17 06:30:00,2023,1,17,1,Tuesday,6,30
2153,2023-01-17 07:30:00,2023,1,17,1,Tuesday,7,30
2154,2023-01-17 08:30:00,2023,1,17,1,Tuesday,8,30
2155,2023-01-17 09:30:00,2023,1,17,1,Tuesday,9,30
2156,2023-01-17 10:30:00,2023,1,17,1,Tuesday,10,30
2157,2023-01-17 11:30:00,2023,1,17,1,Tuesday,11,30
2158,2023-01-17 12:30:00,2023,1,17,1,Tuesday,12,30
2159,2023-01-17 13:30:00,2023,1,17,1,Tuesday,13,30
2160,2023-01-17 14:30:00,2023,1,17,1,Tuesday,14,30
2161,2023-01-17 15:30:00,2023,1,17,1,Tuesday,15,30
2162,2023-01-17 16:30:00,2023,1,17,1,Tuesday,16,30
2163,2023-01-17 17:30:00,2023,1,17,1,Tuesday,17,30
2164,2023-01-17 18:30:00,2023,1,17,1,Tuesday,18,30
2165,2023-01-17 19:30:00,2023,1,17,1,Tuesday,19,30
2166,2023-01-17 20:30:00,2023,1,17,1,Tuesday,20,30
2167,2023-01-17 21:30:00,2023,1,17,1,Tuesday,21,30
2168,2023-01-17 22:30:00,2023,1,17,1,Tuesday,22,30
2169,2023-01-17 23:30:00,2023,1,17,1,Tuesday,23,30
2170,2023-01-18 00:30:00,2023,1,18,2,Wednesday,0,30
2171,2023-01-18 01:30:00,2023,1,18,2,Wednesday,1,30
2172,2023-01-18 02:30:00,2023,1,18,2,Wednesday,2,30
2173,2023-01-18 03:30:00,2023,1,18,2,Wednesday,3,30
2174,2023-01-18 04:30:00,2023,1,18,2,Wednesday,4,30
2175,2023-01-18 05:30:00,2023,1,18,2,Wednesday,5,30
2176,2023-01-18 06:30:00,2023,1,18,2,Wednesday,6,30
2177,2023-01-18 07:30:00,2023,1,18,2,Wednesday,7,30
2178,2023-01-18 08:30:00,2023,1,18,2,Wednesday,8,30
2179,2023-01-18 09:30:00,2023,1,18,2,Wednesday,9,30
2180,2023-01-18 10:30:00,2023,1,18,2,Wednesday,10,30
2181,2023-01-18 11:30:00,2023,1,18,2,Wednesday,11,30
2182,2023-01-18 12:30:00,2023,1,18,2,Wednesday,12,30
2183,2023-01-18 13:30:00,2023,1,18,2,Wednesday,13,30
2184,2023-01-18 14:30:00,2023,1,18,2,Wednesday,14,30
2185,2023-01-18 15:30:00,2023,1,18,2,Wednesday,15,30
2186,2023-01-18 16:30:00,2023,1,18,2,Wednesday,16,30
2187,2023-01-18 17:30:00,2023,1,18,2,Wednesday,17,30
2188,2023-01-18 18:30:00,2023,1,18,2,Wednesday,18,30
2189,2023-01-18 19:30:00,2023,1,18,2,Wednesday,19,30
2190,2023-01-18 20:30:00,2023,1,18,2,Wednesday,20,30
2191,2023-01-18 21:30:00,2023,1,18,2,Wednesday,21,30
2192,2023-01-18 22:30:00,2023,1,18,2,Wednesday,22,30
2193,2023-01-18 23:30:00,2023,1,18,2,Wednesday,23,30
2194,2023-01-19 00:30:00,2023,1,19,3,Thursday,0,30
2195,2023-01-19 01:30:00,2023,1,19,3,Thursday,1,30
2196,2023-01-19 02:30:00,2023,1,19,3,Thursday,2,30
2197,2023-01-19 03:30:00,2023,1,19,3,Thursday,3,30
2198,2023-01-19 04:30:00,2023,1,19,3,Thursday,4,30
2199,2023-01-19 05:30:00,2023,1,19,3,Thursday,5,30
2200,2023-01-19 06:30:00,2023,1,19,3,Thursday,6,30
2201,2023-01-19 07:30:00,2023,1,19,3,Thursday,7,30
2202,2023-01-19 08:30:00,2023,1,19,3,Thursday,8,30
2203,2023-01-19 09:30:00,2023,1,19,3,Thursday,9,30
2204,2023-01-19 10:30:00,2023,1,19,3,Thursday,10,30
2205,2023-01-19 11:30:00,2023,1,19,3,Thursday,11,30
2206,2023-01-19 12:30:00,2023,1,19,3,Thursday,12,30
2207,2023-01-19 13:30:00,2023,1,19,3,Thursday,13,30
2208,2023-01-19 14:30:00,2023,1,19,3,Thursday,14,30
2209,2023-01-19 15:30:00,2023,1,19,3,Thursday,15,30
2210,2023-01-19 16:30:00,2023,1,19,3,Thursday,16,30
2211,2023-01-19 17:30:00,2023,1,19,3,Thursday,17,30
2212,2023-01-19 18:30:00,2023,1,19,3,Thursday,18,30
2213,2023-01-19 19:30:00,2023,1,19,3,Thursday,19,30
2214,2023-01-19 20:30:00,2023,1,19,3,Thursday,20,30
2215,2023-01-19 21:30:00,2023,1,19,3,Thursday,21,30
2216,2023-01-19 22:30:00,2023,1,19,3,Thursday,22,30
2217,2023-01-19 23:30:00,2023,1,19,3,Thursday,23,30
2218,2023-01-20 00:30:00,2023,1,20,4,Friday,0,30
2219,2023-01-20 01:30:00,2023,1,20,4,Friday,1,30
2220,2023-01-20 02:30:00,2023,1,20,4,Friday,2,30
2221,2023-01-20 03:30:00,2023,1,20,4,Friday,3,30
2222,2023-01-20 04:30:00,2023,1,20,4,Friday,4,30
2223,2023-01-20 05:30:00,2023,1,20,4,Friday,5,30
2224,2023-01-20 06:30:00,2023,1,20,4,Friday,6,30
2225,2023-01-20 07:30:00,2023,1,20,4,Friday,7,30
2226,2023-01-20 08:30:00,2023,1,20,4,Friday,8,30
2227,2023-01-20 09:30:00,2023,1,20,4,Friday,9,30
2228,2023-01-20 10:30:00,2023,1,20,4,Friday,10,30
2229,2023-01-20 11:30:00,2023,1,20,4,Friday,11,30
2230,2023-01-20 12:30:00,2023,1,20,4,Friday,12,30
2231,2023-01-20 13:30:00,2023,1,20,4,Friday,13,30
2232,2023-01-20 14:30:00,2023,1,20,4,Friday,14,30
2233,2023-01-20 15:30:00,2023,1,20,4,Friday,15,30
2234,2023-01-20 16:30:00,2023,1,20,4,Friday,16,30
2235,2023-01-20 17:30:00,2023,1,20,4,Friday,17,30
2236,2023-01-20 18:30:00,2023,1,20,4,Friday,18,30
2237,2023-01-20 19:30:00,2023,1,20,4,Friday,19,30
2238,2023-01-20 20:30:00,2023,1,20,4,Friday,20,30
2239,2023-01-20 21:30:00,2023,1,20,4,Friday,21,30
2240,2023-01-20 22:30:00,2023,1,20,4,Friday,22,30
2241,2023-01-20 23:30:00,2023,1,20,4,Friday,23,30
2242,2023-01-21 00:30:00,2023,1,21,5,Saturday,0,30
2243,2023-01-21 01:30:00,2023,1,21,5,Saturday,1,30
2244,2023-01-21 02:30:00,2023,1,21,5,Saturday,2,30
2245,2023-01-21 03:30:00,2023,1,21,5,Saturday,3,30
2246,2023-01-21 04:30:00,2023,1,21,5,Saturday,4,30
2247,2023-01-21 05:30:00,2023,1,21,5,Saturday,5,30
2248,2023-01-21 06:30:00,2023,1,21,5,Saturday,6,30
2249,2023-01-21 07:30:00,2023,1,21,5,Saturday,7,30
2250,2023-01-21 08:30:00,2023,1,21,5,Saturday,8,30
2251,2023-01-21 09:30:00,2023,1,21,5,Saturday,9,30
2252,2023-01-21 10:30:00,2023,1,21,5,Saturday,10,30
2253,2023-01-21 11:30:00,2023,1,21,5,Saturday,11,30
2254,2023-01-21 12:30:00,2023,1,21,5,Saturday,12,30
2255,2023-01-21 13:30:00,2023,1,21,5,Saturday,13,30
2256,2023-01-21 14:30:00,2023,1,21,5,Saturday,14,30
2257,2023-01-21 15:30:00,2023,1,21,5,Saturday,15,30
2258,2023-01-21 16:30:00,2023,1,21,5,Saturday,16,30
2259,2023-01-21 17:30:00,2023,1,21,5,Saturday,17,30
2260,2023-01-21 18:30:00,2023,1,21,5,Saturday,18,30
2261,2023-01-21 19:30:00,2023,1,21,5,Saturday,19,30
2262,2023-01-21 20:30:00,2023,1,21,5,Saturday,20,30
2263,2023-01-21 21:30:00,2023,1,21,5,Saturday,21,30
2264,2023-01-21 22:30:00,2023,1,21,5,Saturday,22,30
2265,2023-01-21 23:30:00,2023,1,21,5,Saturday,23,30
2266,2023-01-22 00:30:00,2023,1,22,6,Sunday,0,30
2267,2023-01-22 01:30:00,2023,1,22,6,Sunday,1,30
2268,2023-01-22 02:30:00,2023,1,22,6,Sunday,2,30
2269,2023-01-22 03:30:00,2023,1,22,6,Sunday,3,30
2270,2023-01-22 04:30:00,2023,1,22,6,Sunday,4,30
2271,2023-01-22 05:30:00,2023,1,22,6,Sunday,5,30
2272,2023-01-22 06:30:00,2023,1,22,6,Sunday,6,30
2273,2023-01-22 07:30:00,2023,1,22,6,Sunday,7,30
2274,2023-01-22 08:30:00,2023,1,22,6,Sunday,8,30
2275,2023-01-22 09:30:00,2023,1,22,6,Sunday,9,30
2276,2023-01-22 10:30:00,2023,1,22,6,Sunday,10,30
2277,2023-01-22 11:30:00,2023,1,22,6,Sunday,11,30
2278,2023-01-22 12:30:00,2023,1,22,6,Sunday,12,30
2279,2023-01-22 13:30:00,2023,1,22,6,Sunday,13,30
2280,2023-01-22 14:30:00,2023,1,22,6,Sunday,14,30
2281,2023-01-22 15:30:00,2023,1,22,6,Sunday,15,30
2282,2023-01-22 16:30:00,2023,1,22,6,Sunday,16,30
2283,2023-01-22 17:30:00,2023,1,22,6,Sunday,17,30
2284,2023-01-22 18:30:00,2023,1,22,6,Sunday,18,30
2285,2023-01-22 19:30:00,2023,1,22,6,Sunday,19,30
2286,2023-01-22 20:30:00,2023,1,22,6,Sunday,20,30
2287,2023-01-22 21:30:00,2023,1,22,6,Sunday,21,30
2288,2023-01-22 22:30:00,2023,1,22,6,Sunday,22,30
2289,2023-01-22 23:30:00,2023,1,22,6,Sunday,23,30
2290,2023-01-23 00:30:00,2023,1,23,0,Monday,0,30
2291,2023-01-23 01:30:00,2023,1,23,0,Monday,1,30
2292,2023-01-23 02:30:00,2023,1,23,0,Monday,2,30
2293,2023-01-23 03:30:00,2023,1,23,0,Monday,3,30
2294,2023-01-23 04:30:00,2023,1,23,0,Monday,4,30
2295,2023-01-23 05:30:00,2023,1,23,0,Monday,5,30
2296,2023-01-23 06:30:00,2023,1,23,0,Monday,6,30
2297,2023-01-23 07:30:00,2023,1,23,0,Monday,7,30
2298,2023-01-23 08:30:00,2023,1,23,0,Monday,8,30
2299,2023-01-23 09:30:00,2023,1,23,0,Monday,9,30
2300,2023-01-23 10:30:00,2023,1,23,0,Monday,10,30
2301,2023-01-23 11:30:00,2023,1,23,0,Monday,11,30
2302,2023-01-23 12:30:00,2023,1,23,0,Monday,12,30
2303,2023-01-23 13:30:00,2023,1,23,0,Monday,13,30
2304,2023-01-23 14:30:00,2023,1,23,0,Monday,14,30
2305,2023-01-23 15:30:00,2023,1,23,0,Monday,15,30
2306,2023-01-23 16:30:00,2023,1,23,0,Monday,16,30
2307,2023-01-23 17:30:00,2023,1,23,0,Monday,17,30
2308,2023-01-23 18:30:00,2023,1,23,0,Monday,18,30
2309,2023-01-23 19:30:00,2023,1,23,0,Monday,19,30
2310,2023-01-23 20:30:00,2023,1,23,0,Monday,20,30
2311,2023-01-23 21:30:00,2023,1,23,0,Monday,21,30
2312,2023-01-23 22:30:00,2023,1,23,0,Monday,22,30
2313,2023-01-23 23:30:00,2023,1,23,0,Monday,23,30
2314,2023-01-24 00:30:00,2023,1,24,1,Tuesday,0,30
2315,2023-01-24 01:30:00,2023,1,24,1,Tuesday,1,30
2316,2023-01-24 02:30:00,2023,1,24,1,Tuesday,2,30
2317,2023-01-24 03:30:00,2023,1,24,1,Tuesday,3,30
2318,2023-01-24 04:30:00,2023,1,24,1,Tuesday,4,30
2319,2023-01-24 05:30:00,2023,1,24,1,Tuesday,5,30
2320,2023-01-24 06:30:00,2023,1,24,1,Tuesday,6,30
2321,2023-01-24 07:30:00,2023,1,24,1,Tuesday,7,30
2322,2023-01-24 08:30:00,2023,1,24,1,Tuesday,8,30
2323,2023-01-24 09:30:00,2023,1,24,1,Tuesday,9,30
2324,2023-01-24 10:30:00,2023,1,24,1,Tuesday,10,30
2325,2023-01-24 11:30:00,2023,1,24,1,Tuesday,11,30
2326,2023-01-24 12:30:00,2023,1,24,1,Tuesday,12,30
2327,2023-01-24 13:30:00,2023,1,24,1,Tuesday,13,30
2328,2023-01-24 14:30:00,2023,1,24,1,Tuesday,14,30
2329,2023-01-24 15:30:00,2023,1,24,1,Tuesday,15,30
2330,2023-01-24 16:30:00,2023,1,24,1,Tuesday,16,30
2331,2023-01-24 17:30:00,2023,1,24,1,Tuesday,17,30
2332,2023-01-24 18:30:00,2023,1,24,1,Tuesday,18,30
2333,2023-01-24 19:30:00,2023,1,24,1,Tuesday,19,30
2334,2023-01-24 20:30:00,2023,1,24,1,Tuesday,20,30
2335,2023-01-24 21:30:00,2023,1,24,1,Tuesday,21,30
2336,2023-01-24 22:30:00,2023,1,24,1,Tuesday,22,30
2337,2023-01-24 23:30:00,2023,1,24,1,Tuesday,23,30
2338,2023-01-25 00:30:00,2023,1,25,2,Wednesday,0,30
2339,2023-01-25 01:30:00,2023,1,25,2,Wednesday,1,30
2340,2023-01-25 02:30:00,2023,1,25,2,Wednesday,2,30
2341,2023-01-25 03:30:00,2023,1,25,2,Wednesday,3,30
2342,2023-01-25 04:30:00,2023,1,25,2,Wednesday,4,30
2343,2023-01-25 05:30:00,2023,1,25,2,Wednesday,5,30
2344,2023-01-25 06:30:00,2023,1,25,2,Wednesday,6,30
2345,2023-01-25 07:30:00,2023,1,25,2,Wednesday,7,30
2346,2023-01-25 08:30:00,2023,1,25,2,Wednesday,8,30
2347,2023-01-25 09:30:00,2023,1,25,2,Wednesday,9,30
2348,2023-01-25 10:30:00,2023,1,25,2,Wednesday,10,30
2349,2023-01-25 11:30:00,2023,1,25,2,Wednesday,11,30
2350,2023-01-25 12:30:00,2023,1,25,2,Wednesday,12,30
2351,2023-01-25 13:30:00,2023,1,25,2,Wednesday,13,30
2352,2023-01-25 14:30:00,2023,1,25,2,Wednesday,14,30
2353,2023-01-25 15:30:00,2023,1,25,2,Wednesday,15,30
2354,2023-01-25 16:30:00,2023,1,25,2,Wednesday,16,30
2355,2023-01-25 17:30:00,2023,1,25,2,Wednesday,17,30
2356,2023-01-25 18:30:00,2023,1,25,2,Wednesday,18,30
2357,2023-01-25 19:30:00,2023,1,25,2,Wednesday,19,30
2358,2023-01-25 20:30:00,2023,1,25,2,Wednesday,20,30
2359,2023-01-25 21:30:00,2023,1,25,2,Wednesday,21,30
2360,2023-01-25 22:30:00,2023,1,25,2,Wednesday,22,30
2361,2023-01-25 23:30:00,2023,1,25,2,Wednesday,23,30
2362,2023-01-26 00:30:00,2023,1,26,3,Thursday,0,30
2363,2023-01-26 01:30:00,2023,1,26,3,Thursday,1,30
2364,2023-01-26 02:30:00,2023,1,26,3,Thursday,2,30
2365,2023-01-26 03:30:00,2023,1,26,3,Thursday,3,30
2366,2023-01-26 04:30:00,2023,1,26,3,Thursday,4,30
2367,2023-01-26 05:30:00,2023,1,26,3,Thursday,5,30
2368,2023-01-26 06:30:00,2023,1,26,3,Thursday,6,30
2369,2023-01-26 07:30:00,2023,1,26,3,Thursday,7,30
2370,2023-01-26 08:30:00,2023,1,26,3,Thursday,8,30
2371,2023-01-26 09:30:00,2023,1,26,3,Thursday,9,30
2372,2023-01-26 10:30:00,2023,1,26,3,Thursday,10,30
2373,2023-01-26 11:30:00,2023,1,26,3,Thursday,11,30
2374,2023-01-26 12:30:00,2023,1,26,3,Thursday,12,30
2375,2023-01-26 13:30:00,2023,1,26,3,Thursday,13,30
2376,2023-01-26 14:30:00,2023,1,26,3,Thursday,14,30
2377,2023-01-26 15:30:00,2023,1,26,3,Thursday,15,30
2378,2023-01-26 16:30:00,2023,1,26,3,Thursday,16,30
2379,2023-01-26 17:30:00,2023,1,26,3,Thursday,17,30
2380,2023-01-26 18:30:00,2023,1,26,3,Thursday,18,30
2381,2023-01-26 19:30:00,2023,1,26,3,Thursday,19,30
2382,2023-01-26 20:30:00,2023,1,26,3,Thursday,20,30
2383,2023-01-26 21:30:00,2023,1,26,3,Thursday,21,30
2384,2023-01-26 22:30:00,2023,1,26,3,Thursday,22,30
2385,2023-01-26 23:30:00,2023,1,26,3,Thursday,23,30
2386,2023-01-27 00:30:00,2023,1,27,4,Friday,0,30
2387,2023-01-27 01:30:00,2023,1,27,4,Friday,1,30
2388,2023-01-27 02:30:00,2023,1,27,4,Friday,2,30
2389,2023-01-27 03:30:00,2023,1,27,4,Friday,3,30
2390,2023-01-27 04:30:00,2023,1,27,4,Friday,4,30
2391,2023-01-27 05:30:00,2023,1,27,4,Friday,5,30
2392,2023-01-27 06:30:00,2023,1,27,4,Friday,6,30
2393,2023-01-27 07:30:00,2023,1,27,4,Friday,7,30
2394,2023-01-27 08:30:00,2023,1,27,4,Friday,8,30
2395,2023-01-27 09:30:00,2023,1,27,4,Friday,9,30
2396,2023-01-27 10:30:00,2023,1,27,4,Friday,10,30
2397,2023-01-27 11:30:00,2023,1,27,4,Friday,11,30
2398,2023-01-27 12:30:00,2023,1,27,4,Friday,12,30
2399,2023-01-27 13:30:00,2023,1,27,4,Friday,13,30
2400,2023-01-27 14:30:00,2023,1,27,4,Friday,14,30
2401,2023-01-27 15:30:00,2023,1,27,4,Friday,15,30
2402,2023-01-27 16:30:00,2023,1,27,4,Friday,16,30
2403,2023-01-27 17:30:00,2023,1,27,4,Friday,17,30
2404,2023-01-27 18:30:00,2023,1,27,4,Friday,18,30
2405,2023-01-27 19:30:00,2023,1,27,4,Friday,19,30
2406,2023-01-27 20:30:00,2023,1,27,4,Friday,20,30
2407,2023-01-27 21:30:00,2023,1,27,4,Friday,21,30
2408,2023-01-27 22:30:00,2023,1,27,4,Friday,22,30
2409,2023-01-27 23:30:00,2023,1,27,4,Friday,23,30
2410,2023-01-28 00:30:00,2023,1,28,5,Saturday,0,30
2411,2023-01-28 01:30:00,2023,1,28,5,Saturday,1,30
2412,2023-01-28 02:30:00,2023,1,28,5,Saturday,2,30
2413,2023-01-28 03:30:00,2023,1,28,5,Saturday,3,30
2414,2023-01-28 04:30:00,2023,1,28,5,Saturday,4,30
2415,2023-01-28 05:30:00,2023,1,28,5,Saturday,5,30
2416,2023-01-28 06:30:00,2023,1,28,5,Saturday,6,30
2417,2023-01-28 07:30:00,2023,1,28,5,Saturday,7,30
2418,2023-01-28 08:30:00,2023,1,28,5,Saturday,8,30
2419,2023-01-28 09:30:00,2023,1,28,5,Saturday,9,30
2420,2023-01-28 10:30:00,2023,1,28,5,Saturday,10,30
2421,2023-01-28 11:30:00,2023,1,28,5,Saturday,11,30
2422,2023-01-28 12:30:00,2023,1,28,5,Saturday,12,30
2423,2023-01-28 13:30:00,2023,1,28,5,Saturday,13,30
2424,2023-01-28 14:30:00,2023,1,28,5,Saturday,14,30
2425,2023-01-28 15:30:00,2023,1,28,5,Saturday,15,30
2426,2023-01-28 16:30:00,2023,1,28,5,Saturday,16,30
2427,2023-01-28 17:30:00,2023,1,28,5,Saturday,17,30
2428,2023-01-28 18:30:00,2023,1,28,5,Saturday,18,30
2429,2023-01-28 19:30:00,2023,1,28,5,Saturday,19,30
2430,2023-01-28 20:30:00,2023,1,28,5,Saturday,20,30
2431,2023-01-28 21:30:00,2023,1,28,5,Saturday,21,30
2432,2023-01-28 22:30:00,2023,1,28,5,Saturday,22,30
2433,2023-01-28 23:30:00,2023,1,28,5,Saturday,23,30
2434,2023-01-29 00:30:00,2023,1,29,6,Sunday,0,30
2435,2023-01-29 01:30:00,2023,1,29,6,Sunday,1,30
2436,2023-01-29 02:30:00,2023,1,29,6,Sunday,2,30
2437,2023-01-29 03:30:00,2023,1,29,6,Sunday,3,30
2438,2023-01-29 04:30:00,2023,1,29,6,Sunday,4,30
2439,2023-01-29 05:30:00,2023,1,29,6,Sunday,5,30
2440,2023-01-29 06:30:00,2023,1,29,6,Sunday,6,30
2441,2023-01-29 07:30:00,2023,1,29,6,Sunday,7,30
2442,2023-01-29 08:30:00,2023,1,29,6,Sunday,8,30
2443,2023-01-29 09:30:00,2023,1,29,6,Sunday,9,30
2444,2023-01-29 10:30:00,2023,1,29,6,Sunday,10,30
2445,2023-01-29 11:30:00,2023,1,29,6,Sunday,11,30
2446,2023-01-29 12:30:00,2023,1,29,6,Sunday,12,30
2447,2023-01-29 13:30:00,2023,1,29,6,Sunday,13,30
2448,2023-01-29 14:30:00,2023,1,29,6,Sunday,14,30
2449,2023-01-29 15:30:00,2023,1,29,6,Sunday,15,30
2450,2023-01-29 16:30:00,2023,1,29,6,Sunday,16,30
2451,2023-01-29 17:30:00,2023,1,29,6,Sunday,17,30
2452,2023-01-29 18:30:00,2023,1,29,6,Sunday,18,30
2453,2023-01-29 19:30:00,2023,1,29,6,Sunday,19,30
2454,2023-01-29 20:30:00,2023,1,29,6,Sunday,20,30
2455,2023-01-29 21:30:00,2023,1,29,6,Sunday,21,30
2456,2023-01-29 22:30:00,2023,1,29,6,Sunday,22,30
2457,2023-01-29 23:30:00,2023,1,29,6,Sunday,23,30
2458,2023-01-30 00:30:00,2023,1,30,0,Monday,0,30
2459,2023-01-30 01:30:00,2023,1,30,0,Monday,1,30
2460,2023-01-30 02:30:00,2023,1,30,0,Monday,2,30
2461,2023-01-30 03:30:00,2023,1,30,0,Monday,3,30
2462,2023-01-30 04:30:00,2023,1,30,0,Monday,4,30
2463,2023-01-30 05:30:00,2023,1,30,0,Monday,5,30
2464,2023-01-30 06:30:00,2023,1,30,0,Monday,6,30
2465,2023-01-30 07:30:00,2023,1,30,0,Monday,7,30
2466,2023-01-30 08:30:00,2023,1,30,0,Monday,8,30
2467,2023-01-30 09:30:00,2023,1,30,0,Monday,9,30
2468,2023-01-30 10:30:00,2023,1,30,0,Monday,10,30
2469,2023-01-30 11:30:00,2023,1,30,0,Monday,11,30
2470,2023-01-30 12:30:00,2023,1,30,0,Monday,12,30
2471,2023-01-30 13:30:00,2023,1,30,0,Monday,13,30
2472,2023-01-30 14:30:00,2023,1,30,0,Monday,14,30
2473,2023-01-30 15:30:00,2023,1,30,0,Monday,15,30
2474,2023-01-30 16:30:00,2023,1,30,0,Monday,16,30
2475,2023-01-30 17:30:00,2023,1,30,0,Monday,17,30
2476,2023-01-30 18:30:00,2023,1,30,0,Monday,18,30
2477,2023-01-30 19:30:00,2023,1,30,0,Monday,19,30
2478,2023-01-30 20:30:00,2023,1,30,0,Monday,20,30
2479,2023-01-30 21:30:00,2023,1,30,0,Monday,21,30
2480,2023-01-30 22:30:00,2023,1,30,0,Monday,22,30
